pH,Temp,Voltage,QC
1.98,41.11,18.97,0
2.13,41.6,16.65,0
2.19,44.24,16.79,0
2.16,42.25,16.92,0
2.14,42.63,16.2,0
1.93,40.19,18.55,0
2.09,44.56,19.9,0
2.15,43.55,15.31,0
1.97,42.9,17.15,0
2.19,40.43,19.68,0
1.93,43.92,18.4,0
2.03,42.98,18.03,0
2.13,42.83,17.52,0
2.18,42.73,19.58,0
1.96,42.35,15.01,0
1.89,41.84,16.01,0
1.96,43.45,16.73,0
1.98,42.23,19.73,0
1.92,44.57,19.25,0
1.93,43.9,17.17,0
1.9,42.16,18.96,0
2.04,42.18,17.92,0
1.92,44.58,15.92,0
2.16,40.2,16.93,0
2.12,42.29,16.65,0
2.07,40.95,18.5,0
2.09,42.38,19.52,0
2.18,42.34,18.76,0
1.98,41.78,18.32,0
1.92,40.74,19,0
1.94,43.15,17.36,0
1.93,41.95,17.92,0
2.04,44.14,17.56,0
1.87,44.59,19.38,0
1.86,42.5,16.83,0
2.15,41.93,17.72,0
1.95,41.95,16.46,0
2.1,43.59,15.69,0
2.1,43.82,17.47,0
2.16,41.97,18.67,0
2.11,42.37,16.13,0
2.04,41.67,18.27,0
1.94,42.31,19.47,0
1.96,40.03,17.73,0
2.21,35.6,18.01,0
2.06,40.39,17.07,0
2.13,44.21,19.84,0
1.91,42.09,17.96,0
1.83,42.97,17.68,0
1.87,43.73,15.27,0
1.93,40.65,16.79,0
2.01,42.6,16.76,0
2.02,41.81,17.12,0
2.06,40.01,15.2,0
1.86,40.82,15.67,0
2.15,42.62,15.17,0
2.08,43.07,18.59,0
2.08,43.09,18.8,0
2.06,41.09,15.51,0
1.89,44.99,18.45,0
2.18,41.19,15.97,0
2.15,41.13,17.12,0
2.13,43.6,17.78,0
2.16,44.61,18.81,0
2.09,43.47,18.59,0
2,44.86,18.21,0
1.9,44.25,18.16,0
2.08,40.35,18.54,0
1.84,40.97,16.21,0
1.92,44.87,16.06,0
1.96,43.96,16.9,0
1.85,40.17,17.09,0
2.03,41.47,16.54,0
2.04,44.89,17.71,0
2.11,42.85,17.32,0
2,40.84,19.58,0
1.93,43.41,18.2,0
1.88,42.85,16.55,0
1.94,42.1,15.79,0
1.86,43.63,19.5,0
2.04,43.11,17.91,0
2,43.86,17.03,0
2.13,42.36,16.87,0
2.12,41.53,15.57,0
1.9,43.66,19.77,0
1.98,41.98,19.93,0
2.05,42.72,18.82,0
2,42.19,17.88,0
2.03,44.63,17.86,0
1.83,43.28,19.25,0
2.18,41.94,16.67,0
2.1,44.5,18.4,0
1.97,44.9,17.45,0
1.81,41.82,16.87,0
1.93,41.51,16.62,0
1.83,42.94,18.42,0
1.92,40.22,19.87,0
2.15,43.37,17.17,0
1.87,41.04,17.4,0
2.1,44.24,19.7,0
1.85,43.62,17.05,0
2.12,44.31,15.35,0
1.82,40.28,16.26,0
2.11,43.08,19.43,0
2.08,43.44,18.81,0
1.81,42.39,19.25,0
1.96,44.76,18.77,0
2.11,43.5,17.12,0
2.11,42.62,18.22,0
1.83,40.19,15.71,0
2.18,43.48,15.38,0
2.07,43.86,17.81,0
1.99,42.29,17.82,0
1.9,42.56,18.73,0
1.91,41.43,18.83,0
1.9,44.77,16.28,0
1.99,41.76,15.34,0
1.82,40.65,17.03,0
2.17,44.85,18.63,0
1.93,43.74,16.38,0
2.1,42.33,18.33,0
2.18,42.46,17.59,0
2.29,41.2,17.35,0
2.08,41.29,15.89,0
2.16,41.28,17.33,0
2.15,43.6,19.86,0
2.17,40.43,19.54,0
1.87,43.85,16.32,0
2.07,44.63,17.52,0
2.03,43.58,18.01,0
1.94,44.62,16.55,0
2.12,41.98,15.94,0
2.02,44.14,19.11,0
1.99,41.92,16.43,0
1.96,42.88,17,0
2.13,41.78,18.64,0
2.04,43.04,15.75,0
1.94,42.79,15.33,0
1.85,44.26,19.08,0
2.08,36.98,15.83,0
2.06,43.16,19.09,0
2.08,41.33,18.85,0
2.17,41.52,17.03,0
2.11,40.6,18.16,0
2.19,40.58,18.71,0
1.97,42.05,18.93,0
1.83,43.62,18.48,0
1.91,41.02,19.03,0
2.02,43.38,18.06,0
1.98,41.31,19.09,0
1.85,40.68,15.79,0
2.09,44.37,16.78,0
1.82,42.82,16.6,0
1.87,42.05,17.85,0
2.11,42.43,19.68,0
1.85,40.27,17.47,0
2.04,40.19,16.97,0
1.97,40.25,19.28,0
2.09,44.91,19.58,0
2.05,43.29,17.2,0
1.83,42.52,19.02,0
1.86,41.83,17.84,0
2.13,43.35,16.32,0
1.97,41.85,17.56,0
1.9,43.47,17.29,0
2.05,41.79,19.58,0
2.12,44.39,17.25,0
2.05,40.19,16.4,0
1.89,43.98,16.25,0
2.14,42.01,18.79,0
2.16,40.48,15.99,0
2.18,42.36,17.82,0
1.85,40.76,18.64,0
1.99,42.01,16.69,0
2.08,42.62,18.86,0
2.18,42.78,18.12,0
1.89,42.94,19.6,0
2.01,41.36,17.47,0
1.84,42.77,15.88,0
1.95,43.07,15.24,0
1.86,41.08,16.56,0
2.18,43.67,19.73,0
2.15,44.1,15.62,0
1.91,41.18,19.64,0
1.93,43.62,18.55,0
1.9,44.67,16.4,0
1.88,37.28,15.1,0
1.9,43.04,17.69,0
2.07,41.24,19.79,0
1.99,42.31,19.53,0
1.89,40.9,18.48,0
2.12,40.2,17.15,0
1.96,42.53,18.76,0
1.96,41.27,15.42,0
1.99,41.94,15.44,0
1.99,42.27,19.48,0
1.96,41.33,18.81,0
2.15,42.1,18.13,0
2.18,42.31,15.08,0
1.86,41.57,18.19,0
2.09,43.03,16.68,0
1.93,42.29,18.04,0
2.16,41.12,16.72,0
2.15,44.04,17.36,0
1.98,44.71,16.36,0
1.93,42.11,17.47,0
2.06,44.57,16.49,0
1.9,42.73,18.17,0
2.11,44.01,18.76,0
1.91,42.35,15.45,0
2.06,42.99,17.88,0
2.18,43.63,16.49,0
1.98,42.52,18.53,0
1.89,41.08,19.26,0
1.87,40.33,15.6,0
2.09,41.88,15.79,0
1.82,42.18,18.01,0
1.95,41.36,18.36,0
2.05,40.76,19.43,0
1.86,43.77,17.42,0
2.07,41.88,16.23,0
2,43.29,17.43,0
1.9,43.59,17.07,0
2.17,44.79,18.64,0
2.08,40.18,15.64,0
1.99,41.18,15.85,0
2.25,44.14,19.35,0
2.07,42.77,18.31,0
2.13,42.91,16.28,0
1.98,44.09,17.76,0
2.25,44.14,19.35,0
1.95,40.29,17.98,0
2.13,42.2,19.57,0
2,43.39,17.32,0
1.87,41.13,16.19,0
1.88,43.96,17.53,0
1.83,42.16,16.35,0
2.06,41.3,16.03,0
1.92,41.53,17.34,0
2.11,43.6,16.81,0
1.96,43.59,15.15,0
2.06,44.21,17.79,0
1.85,44.27,15.23,0
2.13,40.07,19.96,0
1.98,41.18,18.37,0
1.9,41.38,15.85,0
1.85,40.85,18.59,0
2.13,43.94,16.71,0
2.17,44.7,18.74,0
2.01,42.3,19.1,0
2.14,41,17.21,0
1.88,40.08,18.77,0
2.14,44.47,15.49,0
1.85,44.75,17.53,0
1.97,41.19,18.34,0
2.11,44.67,17.83,0
1.91,43.06,19.25,0
1.86,40.54,19.67,0
2.19,41.61,15.31,0
2.01,42.65,15.48,0
2.16,40.33,18.34,0
2.14,42.57,16.18,0
2.16,41.5,16.04,0
1.82,41.94,19.26,0
2.08,44.34,19.29,0
2.25,44.14,19.35,0
1.89,41.36,17.87,0
2.09,43.92,17.14,0
2.16,40.5,16.06,0
2.19,42.07,16.51,0
1.83,40.43,17.87,0
1.91,43.66,17.85,0
1.81,43.84,16.69,0
1.9,40.81,15.99,0
2.25,44.14,19.35,0
2.1,41.09,16.76,0
2.14,40.91,15.63,0
2.16,41.32,15.86,0
2.16,43.46,18.48,0
2.13,43.92,17.26,0
2.19,40.8,16.94,0
2.05,43.33,16.92,0
2.05,44.5,18.84,0
1.97,41,16.57,0
1.86,43.85,18.99,0
2.1,40.87,16.54,0
1.91,40.43,18.21,0
1.89,44.87,15.99,0
2.01,40.99,18.57,0
2.05,41.27,18.6,0
1.94,42.63,18.11,0
2.13,42.32,19.85,0
1.94,43.79,18.67,0
2.09,42.44,17.87,0
2.19,41.52,19.55,0
1.99,44.07,15.51,0
1.84,42.33,15.26,0
1.9,41.39,17.88,0
1.89,41.33,16.37,0
1.89,41.81,16.73,0
1.86,43.63,15.38,0
2.24,40.88,15.82,0
1.83,43.41,15.83,0
1.88,42.28,16.76,0
1.94,43.29,17.52,0
1.83,40.09,16.56,0
2.09,43.72,19.23,0
2.1,42.49,17.94,0
1.83,42.73,19.9,0
1.89,41.19,19.76,0
1.86,42.9,16.9,0
1.9,42.66,18.58,0
1.85,44.34,17.15,0
1.82,42.17,16.4,0
2.02,41.81,17.66,0
1.97,44.55,15.19,0
2.04,43.57,15.38,0
2.16,41.82,18.21,0
2.18,44.75,17.93,0
1.99,41.96,17.82,0
1.99,44.15,17.97,0
2.11,44.44,15.42,0
2.13,42.4,19.72,0
2.15,42.71,18.5,0
2.1,42.89,19.16,0
1.88,41.42,18.48,0
2.06,41.15,18.73,0
2.07,41.26,16.19,0
2.03,41.96,19.59,0
1.96,43.6,15.5,0
2.17,41.6,17.99,0
1.9,44.3,19.32,0
1.84,42.16,15.71,0
2.05,40.91,18.19,0
1.9,43.02,18.91,0
2.19,40.82,17.47,0
2.04,41.88,16.29,0
1.88,41.41,16.87,0
1.99,43.45,18.02,0
2.04,40.71,17.64,0
1.82,44.25,19.33,0
2.06,43.36,16.57,0
1.97,40.96,19.99,0
2.19,41.67,15.27,0
2.18,42.24,15.1,0
2.14,43.56,19.58,0
2.06,40.3,15.89,0
1.97,41.31,17.27,0
1.89,41.08,15.72,0
1.94,43.96,17.97,0
2.07,41.36,16.21,0
1.89,42.95,18.02,0
2.17,40.92,16.18,0
1.98,44.91,17.32,0
1.88,43.81,16.2,0
2.16,43.79,17.21,0
2.1,43.98,18.04,0
2.12,40.93,16.02,0
1.97,41.11,15.28,0
1.94,43.51,17.12,0
1.93,43.01,17.41,0
1.98,42.52,16.99,0
2.02,42.4,17.94,0
2.02,43.36,16.68,0
2.19,41.88,19.1,0
2.06,42.15,16.38,0
2.04,41.14,18.35,0
2.19,44.28,17.82,0
1.85,44.19,18.61,0
2.08,44.39,17.6,0
2.11,42.49,17.12,0
2.14,42.07,15.1,0
2.08,42.32,18.06,0
2.09,43.01,16.37,0
2.14,40.09,18.33,0
1.86,42.58,18.25,0
1.99,40.69,17.18,0
2.14,41.48,17.86,0
1.89,43.46,19.75,0
1.93,44.62,17.84,0
2.05,40.91,16.69,0
2.03,41.5,18.27,0
1.99,41.51,15.45,0
2.09,42.31,19.07,0
2.11,41.56,15.82,0
1.93,42.81,17.43,0
2.13,44.32,16.61,0
2.04,42.22,19.18,0
2.17,40.13,19.55,0
2.07,40.56,15.61,0
2.08,41.31,18.9,0
2.17,42.13,17.38,0
1.99,44.06,15.94,0
2.16,44.66,18.65,0
2.18,43.98,19.05,0
1.88,42.56,19.42,0
1.91,40.65,19.83,0
2.18,42.11,17.89,0
1.83,40.69,18.9,0
2.19,43.42,18.54,0
1.96,41.44,15.72,0
1.95,40.7,16.44,0
2.14,40.98,16.68,0
1.88,41.87,16.89,0
1.82,41.05,16.12,0
1.92,43.32,12.67,0
2.07,41.29,15.46,0
1.87,42.82,15.58,0
1.93,42,18.62,0
2.06,40.66,19.39,0
1.99,42.95,17.48,0
1.96,40.92,15.54,0
1.87,42.75,18.38,0
1.81,41.53,16.07,0
2.02,43.04,17.2,0
1.94,41.14,15.5,0
1.95,43.48,15.09,0
2.06,40.17,18.79,0
2.16,41.28,17.03,0
1.93,41.92,16.96,0
2.03,43.32,17.06,0
2.05,42.17,18.39,0
2.17,41.99,19.57,0
2.18,40.67,18.55,0
2.03,42.05,15.96,0
2.06,41.56,16.4,0
1.88,40.89,17.24,0
2.13,42.19,15.77,0
2.06,43.47,16.4,0
2.02,43.38,17.82,0
1.85,41.52,15.86,0
2.03,44.21,17.25,0
2.08,43.96,16.21,0
2.18,43.1,16.3,0
2.02,40.25,17.82,0
1.88,43.59,19.53,0
2.13,41.62,19.51,0
2.02,42.82,15.85,0
2.16,40.22,17.7,0
1.91,44.12,19.17,0
1.97,41.67,15.88,0
1.97,42.93,17.04,0
2.14,41.96,15.04,0
2.19,43.63,19.52,0
1.86,44.32,17.64,0
2.12,41.74,19.45,0
1.82,40.97,17.56,0
1.92,44.18,16.07,0
1.86,44.8,18.5,0
2.16,43.36,19.83,0
2.1,41.37,15.92,0
2.14,44.35,19.48,0
1.97,41.94,17.94,0
2.02,40.22,15.84,0
1.93,42.41,16.09,0
2.09,43.94,17.49,0
1.96,41.08,15.53,0
1.85,41.71,17.44,0
2.05,44.89,19.21,0
1.83,43.88,15.67,0
2.12,41.38,15.87,0
1.93,44.3,17.35,0
2.13,44.82,18.33,0
2.15,41.17,18.01,0
2,42.56,19.4,0
2.19,43.8,17.94,0
2.16,40.02,19.99,0
2.09,42.69,16.55,0
1.84,40.9,17.07,0
1.84,42.26,15.29,0
2,44.33,18.94,0
2.13,44.19,19.59,0
1.96,42.82,18.96,0
1.89,43.51,17.7,0
1.96,44.41,19.79,0
2.14,44.02,15.16,0
1.98,40.8,19.07,0
2.1,44.25,15.02,0
2.12,41.76,17.74,0
2.18,42.79,16.56,0
2.03,43.54,17.11,0
2.1,40.86,18.75,0
2.1,43.04,19.23,0
1.98,41.56,19.76,0
2.05,40.83,17.39,0
1.88,41.45,19.83,0
1.92,42.72,18.24,0
1.87,42.4,18.93,0
2.03,42.8,19.48,0
1.83,43.93,18.97,0
1.84,40.5,15.35,0
1.9,43.22,18.16,0
2.16,43.87,16.06,0
2.06,42.3,19.21,0
1.81,40.82,16.06,0
2.17,44.57,16.99,0
1.87,44.16,19.85,0
1.87,40.23,17.98,0
2.1,44.4,17.01,0
2.18,43.73,16.53,0
1.9,41.91,16.85,0
2.15,42.09,16.85,0
2.06,41.07,15.3,0
2.03,42.14,15.72,0
2.03,43.58,18.76,0
1.93,40.65,16.29,0
2.15,43.82,17.59,0
1.99,42.36,18.1,0
2.01,40.65,18.01,0
1.96,43.45,16.96,0
1.9,42,18.34,0
2.12,42.12,16.76,0
2.04,41.2,16.46,0
1.9,40.02,16.84,0
1.97,42.92,19.48,0
2.15,43.14,17.42,0
2.01,42.51,18.27,0
1.99,41.35,16.13,0
2.16,40.76,16.02,0
1.94,40.43,17.01,0
1.99,42.97,18.32,0
1.99,43.33,18.26,0
1.97,41.8,15.97,0
2.08,44.84,15.05,0
1.83,40.76,17.51,0
1.86,43.92,16.15,0
2.04,40.95,16.88,0
2.06,43.96,17.47,0
2.19,42.98,17.45,0
2.01,42.54,18.2,0
1.82,41.38,15.88,0
1.82,41.28,17.45,0
1.91,43.11,18.84,0
2,41.73,16.99,0
1.93,44.92,16.96,0
1.85,44.17,18.92,0
2.08,42.43,18.5,0
1.88,43.1,16.03,0
1.83,44.28,15.14,0
2.15,41.25,15.72,0
1.86,40.77,18.83,0
2.09,44.15,15.75,0
1.89,41.29,18.93,0
2.17,41.16,18.58,0
1.83,42.99,19.67,0
2.05,43.56,18.94,0
2.09,41.88,18.27,0
1.88,42.24,19.72,0
2.05,41.28,18.19,0
2.37,42.96,19.66,0
2.16,43.41,16.09,0
2.03,44.46,19.51,0
1.86,41.38,19.95,0
2.16,44.03,16.3,0
2.02,42.31,17.3,0
2.16,41.3,16.14,0
2.15,40.43,19.72,0
1.99,41.88,16.36,0
2.37,40.15,18.62,0
1.98,40.75,18.34,0
2.14,44.02,18.21,0
1.99,41.5,18.14,0
2.17,41.04,15.35,0
1.99,40.29,19.73,0
2.1,44.98,17.55,0
2.03,43.24,15.69,0
1.92,40.79,18.36,0
2.11,43.64,16.17,0
1.86,44.25,16.55,0
2.17,42.56,15.6,0
2.11,41.86,17.18,0
2.19,44.98,15.17,0
2.16,42.21,18.66,0
1.85,44.16,16.96,0
1.87,40.41,17.47,0
2.01,42.19,19.98,0
2.05,41.67,17.71,0
2.18,44.88,19.38,0
1.98,43.66,19.89,0
2.09,44.73,15.11,0
2.06,43.15,16.61,0
1.83,44.22,17.45,0
2.1,43.18,19.12,0
1.94,43.54,19.08,0
2.01,43,17.23,0
2.1,41.04,16.02,0
1.81,43.95,19.45,0
1.89,40.97,19.77,0
1.91,40.56,18.49,0
2.06,41.59,16.58,0
1.96,41.88,16.55,0
1.95,40.97,17.22,0
1.93,41.23,18.74,0
1.82,43.33,18.24,0
1.99,40.76,16.29,0
2.01,41.79,15.44,0
2.16,43.06,19.84,0
2.08,43.69,17.91,0
1.95,44.43,18.76,0
1.92,41.09,19.37,0
2.14,40.16,16.94,0
2,44.15,18.39,0
1.86,43.42,17.82,0
1.84,41.6,18.49,0
1.87,43.47,17.02,0
2.34,41.17,15.6,0
1.83,43.2,16.41,0
1.87,43.61,15.98,0
1.98,42,15.3,0
2.13,42.08,17.38,0
2.11,42.87,15.83,0
1.94,42.81,18.1,0
1.95,41.2,17.81,0
1.84,42.36,16.02,0
1.91,42.73,18.72,0
2.04,43.77,18.54,0
2.1,43.01,19.83,0
1.92,40.83,16.3,0
2.07,41.59,18.67,0
1.81,41.46,18.5,0
2.14,43.62,15.17,0
2.07,43.11,16.04,0
2.08,43.1,18.17,0
1.98,40.43,19.65,0
2.16,41.12,18.16,0
2.05,44.78,15.79,0
2.02,44.09,15.02,0
2.02,44.25,19.73,0
2.17,44.8,17.26,0
1.93,44.54,18.56,0
2.25,43.38,19.39,0
2,43.5,17.32,0
1.89,42.91,16.61,0
2.02,40.16,19.39,0
1.92,42.55,16.9,0
2.12,44.95,16.31,0
2.03,41.1,15.54,0
1.82,42.86,15.37,0
1.88,40.32,16.6,0
1.84,43.54,16.69,0
1.99,41.56,16.16,0
1.83,41.45,18.2,0
1.93,42.49,19.86,0
1.85,44.72,15.65,0
2.15,43.05,19.46,0
2.17,42.74,15.78,0
2.16,43.16,16.8,0
1.94,43.77,16.42,0
2.03,42.37,18.27,0
2.25,43.38,19.39,0
2.14,42.49,16.16,0
1.83,43.75,18.12,0
2.14,43.74,17.87,0
2.05,43.61,17.98,0
2.09,44.47,17.59,0
1.99,41.99,15.38,0
2.06,43.71,17.86,0
2.1,41.65,18.32,0
2.04,44.92,19.31,0
2.06,43.09,16.8,0
2.16,42.65,16.43,0
2.09,40.57,17.51,0
2.08,44.02,16.42,0
1.96,42.77,16.25,0
2.15,44.68,15.77,0
2.16,40.21,18.93,0
2.1,41.57,17.52,0
2.18,41.23,17.94,0
2.14,44.16,16.41,0
1.99,40.21,19.82,0
2.05,43.6,16.73,0
2.11,43.08,18.42,0
2.25,43.38,19.39,0
1.95,41.44,15.32,0
1.81,43.22,18.33,0
2.14,40.75,15.24,0
1.86,42.23,16.52,0
1.89,41.97,17.74,0
1.98,44.61,17.87,0
1.99,43.86,17.64,0
1.94,44.65,18.2,0
1.9,42.42,19.49,0
1.98,41.49,19.83,0
1.83,41.8,18.94,0
2.08,42.59,16.63,0
1.97,40.19,17.78,0
2.25,43.38,19.39,0
2.14,41.69,15.38,0
1.91,42.89,17.83,0
1.94,43.02,17.63,0
2.17,42.45,18.08,0
2.13,43.05,16.09,0
2.09,40.87,19.89,0
2.14,41.52,19.35,0
1.84,44.39,18.46,0
1.83,41.57,15.67,0
2.01,44.15,19.58,0
2.01,42.16,15.08,0
2,40.45,19.89,0
1.91,41.82,17.38,0
1.85,40.77,18.33,0
1.93,43.78,19.15,0
1.87,40.78,15.34,0
2.08,40.01,16.51,0
1.99,41.71,18.7,0
1.84,44.9,16.11,0
1.95,41.48,19.09,0
1.87,43.68,18.88,0
1.89,40.8,17.57,0
1.92,42.22,19.24,0
1.9,43.54,17.28,0
1.81,43.39,17.05,0
1.81,42.81,16.98,0
2.11,42.03,19.17,0
2.19,40.72,16.04,0
1.83,43.06,16.34,0
2.02,44.41,17.35,0
1.83,40.72,16.29,0
2.05,42.67,18.19,0
1.91,44,15.79,0
1.92,43.25,17.81,0
1.92,43.5,18.51,0
2.12,41.66,15.45,0
1.93,43.85,18.91,0
1.86,44.96,16.39,0
2.19,41.88,17.87,0
2.02,43.7,15.15,0
1.97,40.69,16.33,0
2.02,41.79,19.05,0
1.98,40.14,15.63,0
1.95,41.24,16.41,0
2.06,42.94,15.43,0
1.82,42.83,15.91,0
2.17,40.02,19.43,0
2.1,40.51,19.63,0
2,40.27,16.39,0
2.17,44.16,19.96,0
2.09,42.79,18.47,0
1.94,41.51,19.03,0
2.06,42.28,17.58,0
2.07,44.85,18.3,0
1.96,44.83,19.76,0
2.11,42.55,19.65,0
2.18,44.3,19.09,0
1.97,40.59,17.97,0
2.08,43.87,16.95,0
2.06,43.94,15.39,0
1.89,40.89,17.83,0
2.18,41.79,18.35,0
2.13,41.46,18.1,0
1.87,41.79,17.1,0
2.04,44.72,15.45,0
2.17,42.45,16.66,0
2.06,43.53,17.93,0
1.97,41.74,16,0
2.18,41.77,18.27,0
1.97,44.17,15.84,0
2.01,41.8,15.31,0
2.07,41.25,16.92,0
2.02,42.61,19.31,0
2.03,41.89,16.57,0
2.33,44.4,17.82,0
1.95,41.4,16.24,1
2.37,44.96,17.66,1
1.95,40.49,17.84,1
2.03,44.89,15.55,1
1.95,41.23,17.52,1
2.08,42.51,17.17,1
2.18,44.5,16.4,1
2.05,42.29,17.5,1
2.12,41.39,19.99,1
2,44.85,15.24,1
1.89,40.35,15.61,1
1.84,42.3,16.2,1
1.98,42.62,17.25,1
2.04,42.41,17.2,1
2.29,43.18,13.69,1
2.04,41.61,18.61,1
1.89,41.54,15.7,1
1.9,41.55,19.55,1
1.93,41.45,16.66,1
2.11,40.36,17.81,1
2.49,41.46,18.23,1
1.91,43.26,17.24,1
2.01,41.54,15.64,1
2.14,41.94,16.15,1
2.09,44.89,15.02,1
1.89,44.44,15.79,1
2.46,40.49,17.74,1
2.14,44.37,17.1,1
2.17,40.77,16.5,1
2.25,41.94,15.43,1
1.99,41.03,18.48,1
1.93,40.8,15.04,1
1.97,41.98,19.57,1
2.03,42.8,17.09,1
1.9,42.36,17.33,1
2.11,40.17,15.2,1
1.85,40.5,18.23,1
2.09,44.68,17.49,1
2,42.68,15.58,1
1.94,43.89,16.88,1
2.11,43.88,17.66,1
1.9,41.04,19.19,1
1.99,42.42,16.6,1
2.05,43.73,15.29,1
2.08,41.87,17.43,1
2.17,44.71,15.61,1
1.89,40.87,18.24,1
2.1,43.3,15.5,1
1.92,41.24,15.33,1
1.98,42.57,18.27,1
1.88,41.57,17.34,1
1.9,43.22,16.71,1
1.86,43.23,18.02,1
1.83,43.82,17.16,1
1.89,43.27,18.51,1
1.89,43.65,15.44,1
2.13,43.31,18.23,1
1.89,40.35,19.27,1
2.03,43.27,13.01,1
2.09,44.81,19,1
2.1,42.63,15.24,1
2.12,44.35,15.04,1
2.02,41.01,15.64,1
2.4,42.42,11.09,1
1.88,41.14,17.21,1
2.04,44.78,18.32,1
2.48,41.44,16.19,1
1.81,41.09,19.3,1
2.17,41.8,16.2,1
1.89,42.07,19.93,0
2.18,40.68,17.53,0
2.07,43.67,16.79,0
1.95,44.18,16.93,0
1.89,40.65,18.28,0
2.05,41.17,18.08,0
1.93,41.35,17.44,0
2,41.76,17.57,0
2.1,43.61,19.18,0
2.01,44.16,17,0
1.91,40.86,17.51,0
2.45,36.54,17.81,0
1.98,44.87,16.75,0
1.89,40.51,19.9,0
2.13,44.48,19.67,0
2.18,43.94,16.53,0
1.92,40.55,17.02,0
2.1,43.54,16.8,0
1.85,42.78,18.08,0
1.89,41.99,15.59,0
1.93,42.85,15.96,0
1.89,41.23,18.34,0
1.9,41.62,15.61,0
1.82,44.75,19.1,0
1.93,44.31,19.86,0
2.05,42.32,16.18,0
2.02,42.96,16.65,0
2.11,44.68,15.63,0
2.04,44.98,18.21,0
2.02,42.58,16.17,0
1.98,40.62,18.44,0
1.97,42.86,18,0
1.96,44.69,18.08,0
1.93,42.17,16.19,0
2.15,40.42,16.93,0
2.11,41.3,15.4,0
1.88,40.01,18.59,0
2.04,41.13,18.03,0
2.07,43.66,17.94,0
2.12,40.36,18.28,0
1.85,41.02,18.82,0
2.08,42.53,17.54,0
1.85,40.96,18.93,0
2.12,44.79,15.28,0
2.08,44.59,15.04,0
2.17,43.85,15.83,0
1.91,44.48,18.66,0
2.09,42.87,18.59,0
2.07,41.39,15.9,0
1.93,40.36,19.31,0
1.93,42.61,15.44,0
1.92,44.04,17.53,0
2.02,41.26,16.66,0
2.03,41.71,19.57,0
2.06,44.71,17.15,0
1.86,40.12,18.89,0
1.82,40.05,19.65,0
2.14,40.8,16.22,0
2.16,42.17,19.17,0
2.08,44.93,18.85,0
2.16,43.24,19.29,0
2.13,40.68,19.31,0
2.04,43.21,16.15,0
1.87,42.3,19.54,0
1.83,40.32,19.6,0
1.93,41.54,19.21,0
2.11,40.5,15.12,0
2.19,42.6,16.09,0
2.42,42.63,19.48,0
2.02,42.37,17.95,0
1.95,44.49,16.1,0
1.99,41.52,18.82,0
2.15,40.71,16.57,0
1.93,44.73,17.32,0
2.16,43.24,16.98,0
1.86,41.89,15.67,0
2.01,43.88,18.03,0
1.87,40.41,18.32,0
1.84,41.54,17.15,0
2.01,40.87,18.34,0
1.97,43.68,17.13,0
1.91,42.7,16.25,0
1.87,41.03,15.35,0
1.93,40.6,17.72,0
1.98,40.47,19.51,0
1.85,42.29,19.34,0
2.11,44.13,16.73,0
1.96,43.64,16.45,0
1.93,40.64,17.74,0
2,42.96,15.84,0
1.96,43.52,15.04,0
2.09,41.23,15.41,0
1.98,44.04,16.83,0
1.83,43.53,16.27,0
2.06,44.49,17.72,0
1.83,44.78,15.85,0
2.16,44.93,16.02,0
2.07,41.02,15.91,0
1.93,43.18,12.42,0
2.09,43.9,18.37,0
1.89,42.58,15.9,0
1.85,40.83,17.5,0
1.89,41.41,18.2,0
2.03,44.55,19.64,0
1.84,44.03,19.56,0
1.93,41.43,17.66,0
2.03,42.63,19.91,0
2.14,42.84,19.64,0
2.12,41.74,16.28,0
2.17,44.27,18.75,0
1.93,43.92,18.68,0
2.16,40.83,15.36,0
2.1,41.41,19.73,0
2.37,37.63,18.38,0
2.13,43.16,18.97,0
1.84,43.24,18.19,0
1.96,43.66,17.48,0
2.15,44.65,15.22,0
1.91,40.33,17.21,0
2.1,41.41,19.54,0
2.01,42.64,19.69,0
1.84,41.66,17.5,0
2.14,43.48,18.86,0
1.97,42.54,16.98,0
2.04,44.77,19,0
2.09,43.58,18.81,0
2,43.54,17.01,0
2.06,42.6,13.76,0
2.08,44.31,17.62,0
2,43.42,16.86,0
1.83,40.67,18.73,0
2.15,42.44,15.57,0
1.95,41.23,16.71,0
1.81,42.01,17.86,0
2.12,40.73,16.45,0
1.82,40.46,17.95,0
1.9,44.81,18.23,0
1.85,41.48,17.32,0
1.95,41.52,17.63,0
1.95,44.18,19.82,0
2.06,42.31,17.46,0
1.83,41.38,15.8,0
2.1,41.87,16.95,0
1.91,42.92,17.16,0
2.18,41.76,16.97,0
1.91,42.57,18.04,0
1.88,40.87,18.35,0
1.97,43.84,18.03,0
2.02,43.2,19.57,0
1.87,44.62,18.78,0
1.87,43.11,16.99,0
1.99,42.79,19.77,0
1.86,43.91,17.6,0
1.98,43.23,16.94,0
2.1,41.54,16.48,0
2.34,42.3,10.92,0
1.99,41.03,15.07,0
1.97,43.22,18.75,0
1.86,43.19,17.78,0
1.85,41.11,19.12,0
2.12,40.01,17.97,0
1.86,44.36,19.59,0
1.81,40.95,15.74,0
1.96,42.67,15.83,0
2.14,41.61,18.76,0
2.17,41.3,19.27,0
2.14,40.93,17.9,0
2.01,40.52,18.44,0
1.9,43.65,15.04,0
1.96,41.8,18.76,0
1.82,40.59,16.15,0
1.9,43.88,19.11,0
